"project_id","job_id","language","files","comment","code"
"42801","1785303","XML","30","4","52498"
"42801","1785303","Text","7","0","3391"
"42801","1785303","C#","13","398","2079"
"42801","1785303",".Net Resource File","2","96","1956"
"42801","1785303",".Net Project File","1","7","139"
"42801","1785303",".Net Solution File","1","0","20"
"42801","1785303","Markdown","1","0","17"
"42801","1785303","CSV","1","0","9"
"42801","1785303","ASP.NET","1","0","5"
"42801","1785303","Ignored","1","0","0"
"43292","1784376","Java","57","66","2542"
"43292","1784376","YAML","4","29","57"
"43292","1784376","JSON","1","0","18"
"43292","1784376","Properties","1","0","6"
"43292","1784376","Ignored","4","0","0"
"43694","1789075","Rust","58","1102","12018"
"43694","1789075","Text","2","0","1912"
"43694","1789075","Markdown","2","0","144"
"43694","1789075","JSON","1","0","77"
"43694","1789075","YAML","1","0","21"
"43694","1789075","Ignored","8","0","0"
"43334","1502491","Markdown","1","0","16"
"44210","1602803","Java","14","155","454"
"44210","1602803","DOS Batch","1","2","167"
"44210","1602803","XML","1","4","83"
"44210","1602803","Markdown","2","0","59"
"44210","1602803","YAML","1","0","30"
"44210","1602803","Properties","1","0","2"
"44210","1602803","Ignored","3","0","0"
"45223","1708462","XML","6","189","1480"
"45223","1708462","Java","18","386","1306"
"45223","1708462","JavaServer Pages","8","2","449"
"45223","1708462","CSS","4","12","132"
"45223","1708462","Properties","2","0","95"
"45223","1708462","HTML","3","10","69"
"45223","1708462","Markdown","1","0","8"
"45223","1708462","Ignored","1","0","0"
"45285","1711277","Java","789","12303","37953"
"45285","1711277","Markdown","13","0","1393"
"45285","1711277","YAML","8","1","228"
"45285","1711277","XML","1","0","74"
"45285","1711277","JSON","1","0","42"
"45285","1711277","Text","1","0","7"
"45285","1711277","Ignored","4","0","0"
"46031","1760137","TypeScript","282","3733","36144"
"46031","1760137","HTML","116","1836","26455"
"46031","1760137","JSON","6","0","25583"
"46031","1760137","Sass","117","189","3212"
"46031","1760137","Markdown","1","0","109"
"46031","1760137","JavaScript","1","6","37"
"41948","1785810","Clojure","5","44","212"
"41948","1785810","Markdown","3","0","47"
"41948","1785810","Ignored","1","0","0"
"43796","1762400","SQL","918","8490","126583"
"43796","1762400","Python","280","911","34359"
"43796","1762400","YAML","127","71","22616"
"43796","1762400","Markdown","17","0","7126"
"43796","1762400","XML","96","21133","1754"
"43796","1762400","Text","31","0","473"
"43796","1762400","CSV","3","0","63"
"43796","1762400","JSON","1","0","1"
"43796","1762400","Ignored","9","0","0"
"43745","1546747","Python","594","5244","98961"
"43745","1546747","JSON","34","0","40604"
"43745","1546747","SQL","2143","255","34263"
"43745","1546747","YAML","2104","270","24231"
"43745","1546747","JavaScript","11","2500","9210"
"43745","1546747","Markdown","51","0","2131"
"43745","1546747","CSS","4","52","1303"
"43745","1546747","CSV","11","0","1230"
"43745","1546747","HTML","4","2","1161"
"43745","1546747","Rust","6","164","927"
"43745","1546747","Shell Script","4","11","195"
"43745","1546747","Text","4","0","67"
"43745","1546747","DOS Batch","1","1","26"
"43745","1546747","Ignored","80","0","0"
"43489","1517179","TypeScript","4","72","259"
"43489","1517179","Markdown","1","0","59"
"45249","1709471","HTML","4","0","301"
"45249","1709471","CSS","1","2","286"
"45249","1709471","Text","1","0","3"
"9215","1792976","Dart","136","1004","23107"
"9215","1792976","Text","109","0","1613"
"9215","1792976","CSV","23","0","1548"
"9215","1792976","YAML","22","257","803"
"9215","1792976","JSON","10","0","604"
"9215","1792976","Shell Script","18","134","558"
"9215","1792976","XML","28","24","503"
"9215","1792976","Markdown","10","0","503"
"9215","1792976","C++","8","44","441"
"9215","1792976","HTML","2","19","259"
"9215","1792976","Groovy","3","24","205"
"9215","1792976","C","8","63","103"
"9215","1792976","Swift","4","4","78"
"9215","1792976","Encoding","1","0","51"
"9215","1792976","CMake","2","0","49"
"9215","1792976","Java","1","0","34"
"9215","1792976","Properties","3","0","17"
"9215","1792976","JavaScript","1","0","1"
"9215","1792976","Ignored","195","0","0"
"43233","1491518","TypeScript","404","5568","41362"
"43233","1491518","JavaScript","565","5431","38877"
"43233","1491518","Markdown","214","0","17661"
"43233","1491518","JSON","159","0","5936"
"43233","1491518","CSS","26","67","1424"
"43233","1491518","HTML","5","35","833"
"43233","1491518","YAML","10","221","627"
"43233","1491518","ECMAScript Module","4","21","181"
"43233","1491518","Shell Script","6","20","107"
"43233","1491518","Properties","1","0","3"
"43233","1491518","Text","3","0","3"
"43233","1491518","Ignored","69","0","0"
"46032","1760361","Swift","57","363","2636"
"45339","1713717","Kotlin","807","7291","44805"
"45339","1713717","XML","252","706","16729"
"45339","1713717","Markdown","6","0","437"
"45339","1713717","Groovy","4","104","328"
"45339","1713717","YAML","1","25","86"
"45339","1713717","DOS Batch","1","0","70"
"45339","1713717","Properties","3","0","35"
"45339","1713717","Ignored","4","0","0"
"45252","1709598","Go","49","767","9440"
"45252","1709598","YAML","7","37","236"
"45252","1709598","Markdown","1","0","153"
"45252","1709598","Shell Script","1","3","25"
"45252","1709598","JSON","1","0","24"
"45252","1709598","Ignored","4","0","0"
"46115","1765851","Markdown","1","0","1"
"46115","1765851","Ignored","1","0","0"
"44220","1603372","JSON","4","0","9335"
"44220","1603372","TypeScript","45","4","2860"
"44220","1603372","CSS","2","0","184"
"44220","1603372","YAML","2","0","42"
"44220","1603372","Markdown","1","0","27"
"44220","1603372","Ignored","7","0","0"
"46509","1796224","JSON","2","0","2626"
"46509","1796224","JavaScript","6","49","363"
"46509","1796224","HTML","1","3","77"
"46509","1796224","YAML","1","3","36"
"46509","1796224","Markdown","1","0","29"
"46509","1796224","Ignored","2","0","0"
"45680","1735223","Java","70","117","1876"
"45680","1735223","Groovy","2","2","118"
"45680","1735223","DOS Batch","1","0","71"
"45680","1735223","Markdown","1","0","8"
"45680","1735223","Properties","1","0","6"
"45680","1735223","ASP.NET","1","0","1"
"45680","1735223","Ignored","2","0","0"
"44589","1645749","Python","3","9","196"
"44589","1645749","Markdown","4","0","53"
"44589","1645749","XML","4","0","24"
"44589","1645749","Ignored","9","0","0"
"28045","1784335","Go","15","31","3081"
"28045","1784335","YAML","13","122","238"
"28045","1784335","Markdown","1","0","37"
"28045","1784335","JSON","1","0","6"
"28045","1784335","Ignored","2","0","0"
"46129","1767334","Go","80","6558","41335"
"46129","1767334","Markdown","35","0","3753"
"46129","1767334","Python","13","199","2276"
"46129","1767334","Shell Script","12","154","565"
"46129","1767334","JSON","2","0","512"
"46129","1767334","Text","6","0","430"
"46129","1767334","YAML","8","99","301"
"46129","1767334","Scala","2","10","252"
"46129","1767334","SQL","2","0","199"
"46129","1767334","XML","1","14","100"
"46129","1767334","Erlang","1","10","28"
"46129","1767334","CSV","1","0","7"
"46129","1767334","Ignored","44","0","0"
"46466","1792629","JSON","2","0","2626"
"46466","1792629","JavaScript","6","49","363"
"46466","1792629","HTML","1","3","77"
"46466","1792629","YAML","1","3","36"
"46466","1792629","Markdown","1","0","29"
"46466","1792629","Ignored","2","0","0"
"30241","1793693","Vue","358","869","26057"
"30241","1793693","JSON","11","0","23416"
"30241","1793693","JavaScript","231","569","18017"
"30241","1793693","Sass","43","67","3936"
"30241","1793693","Markdown","7","0","1481"
"30241","1793693","TypeScript","8","174","357"
"30241","1793693","YAML","3","25","50"
"30241","1793693","HTML","1","2","45"
"30241","1793693","Ignored","61","0","0"
"43810","1553816","JSON","4","0","9335"
"43810","1553816","TypeScript","45","4","2860"
"43810","1553816","CSS","2","0","184"
"43810","1553816","YAML","2","0","42"
"43810","1553816","Markdown","1","0","27"
"43810","1553816","Ignored","7","0","0"
"45886","1782684","Rust","14","40","1036"
"45886","1782684","YAML","13","21","954"
"45886","1782684","Markdown","5","0","367"
"45886","1782684","JSON","7","0","311"
"45886","1782684","Shell Script","1","4","61"
"45886","1782684","Ignored","84","0","0"
"14418","1785721","Java","31","1297","2575"
"14418","1785721","DOS Batch","1","0","76"
"14418","1785721","YAML","1","1","67"
"14418","1785721","Groovy","2","21","30"
"14418","1785721","Markdown","1","0","6"
"14418","1785721","Properties","1","0","5"
"14418","1785721","Ignored","5","0","0"
"45854","1747090","Clojure","76","26","6480"
"45854","1747090","Markdown","4","0","697"
"45854","1747090","YAML","1","0","37"
"45854","1747090","Ignored","6","0","0"
"45306","1712555","JSON","4","0","9335"
"45306","1712555","TypeScript","45","4","2860"
"45306","1712555","CSS","2","0","184"
"45306","1712555","YAML","2","0","42"
"45306","1712555","Markdown","1","0","27"
"45306","1712555","Ignored","7","0","0"
"4667","1794557","Java","378","2808","34377"
"4667","1794557","Groovy","54","474","12302"
"4667","1794557","YAML","71","38","9010"
"4667","1794557","JSON","5","0","1297"
"4667","1794557","Markdown","7","0","788"
"4667","1794557","Properties","21","0","644"
"4667","1794557","HTML","5","9","577"
"4667","1794557","XML","5","30","347"
"4667","1794557","Shell Script","9","46","313"
"4667","1794557","Perl","1","15","162"
"4667","1794557","DOS Batch","4","0","136"
"4667","1794557","SQL","2","0","24"
"4667","1794557","Text","8","0","8"
"4667","1794557","Ignored","26","0","0"
"44327","1616815","JSON","2","0","11457"
"44327","1616815","JavaScript","14","68","267"
"44327","1616815","HTML","3","0","22"
"44327","1616815","CSS","1","0","9"
"45882","1789387","Rust","7","28","594"
"45882","1789387","Markdown","1","0","90"
"45882","1789387","JSON","1","0","13"
"45882","1789387","Ignored","4","0","0"
"30284","1793325","C++","199","8004","52879"
"30284","1793325","C","134","10782","18315"
"30284","1793325","Text","35","0","1261"
"30284","1793325","YAML","4","11","312"
"30284","1793325","HTML","2","0","308"
"30284","1793325","JavaScript","2","2","294"
"30284","1793325","CMake","8","0","287"
"30284","1793325","Markdown","3","0","283"
"30284","1793325","Shell Script","2","55","275"
"30284","1793325","CSS","2","0","160"
"30284","1793325","JSON","2","0","39"
"30284","1793325","Ignored","34","0","0"
"45720","1737723","JSON","1485","0","287110"
"45720","1737723","PHP","3084","71987","242945"
"45720","1737723","JavaScript","225","1873","26068"
"45720","1737723","TypeScript","278","534","18087"
"45720","1737723","Markdown","121","0","7871"
"45720","1737723","Vue","38","248","3481"
"45720","1737723","Lua","8","268","1565"
"45720","1737723","YAML","10","5","587"
"45720","1737723","Text","16","0","458"
"45720","1737723","XML","19","22","385"
"45720","1737723","HTML","9","1","372"
"45720","1737723","SQL","37","124","364"
"45720","1737723","Sass","20","43","218"
"45720","1737723","CSS","5","2","201"
"45720","1737723","Shell Script","13","49","195"
"45720","1737723","CSV","2","0","63"
"45720","1737723","Properties","2","0","10"
"45720","1737723","TSV","1","0","5"
"45720","1737723","Ignored","127","0","0"
"45316","1712741","XML","98","23","8248"
"45316","1712741","Java","63","93","6642"
"45316","1712741","Groovy","3","2","74"
"45316","1712741","DOS Batch","1","0","68"
"45316","1712741","Markdown","1","0","58"
"45316","1712741","JSON","1","0","39"
"45316","1712741","Properties","2","0","25"
"45316","1712741","Ignored","13","0","0"
"25589","1792243","JSON","1","0","2107"
"25589","1792243","Java","25","7","1238"
"25589","1792243","YAML","8","28","298"
"25589","1792243","XML","3","6","267"
"25589","1792243","Markdown","2","0","167"
"25589","1792243","Properties","1","0","21"
"25589","1792243","Shell Script","1","1","1"
"25589","1792243","Ignored","9","0","0"
"42921","1797709","Java","9254","392512","1320121"
"42921","1797709","Text","519","0","143800"
"42921","1797709","Groovy","224","6315","12962"
"42921","1797709","Markdown","71","0","5339"
"42921","1797709","YAML","40","149","2757"
"42921","1797709","Python","4","149","699"
"42921","1797709","DOS Batch","13","3","675"
"42921","1797709","Properties","13","0","537"
"42921","1797709","XML","6","17","419"
"42921","1797709","JSON","1","0","338"
"42921","1797709","ASP.NET","1","0","322"
"42921","1797709","ANTLR","2","44","273"
"42921","1797709","Shell Script","6","62","236"
"42921","1797709","Ignored","105","0","0"
"38682","1799088","YAML","12","26","5288"
"38682","1799088","Kotlin","12","1","581"
"38682","1799088","TypeScript","8","3","111"
"38682","1799088","CSS","2","0","99"
"38682","1799088","JSON","5","0","91"
"38682","1799088","DOS Batch","1","0","71"
"38682","1799088","Markdown","1","0","19"
"38682","1799088","HTML","1","0","13"
"38682","1799088","Properties","2","0","8"
"38682","1799088","SQL","1","0","8"
"38682","1799088","Ignored","13","0","0"
"46144","1768022","Python","12","14","655"
"46144","1768022","Text","1","0","7"
"46144","1768022","Markdown","2","0","2"
"46144","1768022","Ignored","11","0","0"
"3677","1749761","C#","20","77","1162"
"3677","1749761",".Net Solution File","1","0","50"
"3677","1749761",".Net Project File","2","0","35"
"3677","1749761","YAML","1","4","9"
"3677","1749761","Markdown","1","0","4"
"3677","1749761","Ignored","1","0","0"
"46381","1785469","JSON","4","0","9335"
"46381","1785469","TypeScript","45","4","2860"
"46381","1785469","CSS","2","0","184"
"46381","1785469","YAML","2","0","42"
"46381","1785469","Markdown","1","0","27"
"46381","1785469","Ignored","7","0","0"
"45107","1698071","JSON","2","0","2626"
"45107","1698071","JavaScript","6","49","363"
"45107","1698071","HTML","1","3","77"
"45107","1698071","YAML","1","3","36"
"45107","1698071","Markdown","1","0","29"
"45107","1698071","Ignored","2","0","0"
"43483","1516606","JSON","4","0","9335"
"43483","1516606","TypeScript","45","4","2860"
"43483","1516606","CSS","2","0","184"
"43483","1516606","YAML","2","0","42"
"43483","1516606","Markdown","1","0","27"
"43483","1516606","Ignored","7","0","0"
"46145","1768070","Python","11","8","400"
"46145","1768070","Markdown","1","0","12"
"46145","1768070","Ignored","11","0","0"
"45326","1713298","JSON","8","0","36898"
"45326","1713298","JavaScript","72","423","3770"
"45326","1713298","Java","3","97","1165"
"45326","1713298","CSS","5","2","345"
"45326","1713298","HTML","6","20","327"
"45326","1713298","XML","8","0","60"
"45326","1713298","Text","2","0","6"
"45326","1713298","Markdown","3","0","1"
"45326","1713298","Ignored","3","0","0"
"37961","1799427","CSS","4","48","11039"
"37961","1799427","HTML","22","45","5363"
"37961","1799427","Sass","52","255","1236"
"37961","1799427","JavaScript","5","17","74"
"37961","1799427","PHP","1","4","31"
"37961","1799427","Markdown","1","0","1"
"37961","1799427","Ignored","41","0","0"
"10253","1799311","JavaScript","116","774","14356"
"10253","1799311","JSON","100","0","9831"
"10253","1799311","ECMAScript Module","91","447","6234"
"10253","1799311","Markdown","163","0","2283"
"10253","1799311","Sass","8","4","1215"
"10253","1799311","TypeScript","9","5","673"
"10253","1799311","YAML","3","24","432"
"10253","1799311","HTML","4","0","390"
"10253","1799311","Text","2","0","230"
"10253","1799311","CSS","3","4","142"
"10253","1799311","Swift","6","42","128"
"10253","1799311","Shell Script","9","9","87"
"10253","1799311","CSV","2","0","2"
"10253","1799311","Ignored","118","0","0"
"31400","1798970","Python","229","6342","59784"
"31400","1798970","C#","84","5251","20877"
"31400","1798970","JavaScript","17","1562","13867"
"31400","1798970","Text","14","0","7911"
"31400","1798970","JSON","9","0","5104"
"31400","1798970","YAML","15","57","1388"
"31400","1798970","Markdown","11","0","370"
"31400","1798970","XML","2","0","334"
"31400","1798970","Shell Script","2","63","223"
"31400","1798970","HTML","2","1","178"
"31400","1798970","CSS","2","37","156"
"31400","1798970",".Net Project File","1","7","152"
"31400","1798970",".Net Solution File","1","0","26"
"31400","1798970","ASP.NET","1","0","3"
"31400","1798970","Ignored","254","0","0"
"43003","1782625","Text","12","0","19408"
"43003","1782625","Scala","266","1052","7938"
"43003","1782625","Java","75","991","2747"
"43003","1782625","Apex","9","0","2001"
"43003","1782625","Markdown","21","0","1085"
"43003","1782625","HTML","7","2","737"
"43003","1782625","TSV","2","0","230"
"43003","1782625","CSV","4","0","157"
"43003","1782625","JSON","2","0","133"
"43003","1782625","Lisp","6","0","77"
"43003","1782625","DOS Batch","2","15","77"
"43003","1782625","Shell Script","16","11","47"
"43003","1782625","YAML","1","8","32"
"43003","1782625","Properties","15","0","15"
"43003","1782625","Ignored","223","0","0"
"45486","1723284","TypeScript","4517","114761","964250"
"45486","1723284","JSON","750","0","475211"
"45486","1723284","JavaScript","269","4495","51639"
"45486","1723284","Text","71","0","23062"
"45486","1723284","CSS","243","1590","20078"
"45486","1723284","Rust","70","1076","13646"
"45486","1723284","HTML","44","42","6872"
"45486","1723284","YAML","72","210","5343"
"45486","1723284","Markdown","76","0","1411"
"45486","1723284","Shell Script","32","148","876"
"45486","1723284","DOS Batch","13","41","356"
"45486","1723284","PowerShell","8","62","310"
"45486","1723284","ECMAScript Module","9","47","266"
"45486","1723284","Sass","4","55","262"
"45486","1723284","Groovy","1","48","106"
"45486","1723284","Python","2","4","76"
"45486","1723284","C++","6","6","73"
"45486","1723284","Perl","2","9","55"
"45486","1723284","Less","4","1","50"
"45486","1723284","PHP","3","5","43"
"45486","1723284","Razor C#","1","0","38"
"45486","1723284","Clojure","1","8","38"
"45486","1723284","Objective C++","1","9","33"
"45486","1723284","Objective C","1","9","33"
"45486","1723284","CoffeeScript","2","0","32"
"45486","1723284","C","1","2","27"
"45486","1723284","C#","1","1","27"
"45486","1723284","XML","2","1","26"
"45486","1723284","Ruby","1","14","26"
"45486","1723284","Java","1","11","23"
"45486","1723284","Go","2","1","21"
"45486","1723284","VB","1","6","16"
"45486","1723284","Dart","1","1","15"
"45486","1723284","Swift","1","0","13"
"45486","1723284","F#","1","3","11"
"45486","1723284","R","1","9","11"
"45486","1723284","Lua","1","1","10"
"45486","1723284","SQL","1","0","6"
"45486","1723284","Ignored","333","0","0"
"46120","1766756","Java","37","239","1417"
"46120","1766756","DOS Batch","1","2","167"
"46120","1766756","XML","1","1","101"
"46120","1766756","Properties","1","0","2"
"46120","1766756","Ignored","1","0","0"
"44707","1661122","Markdown","1","0","3"
"44194","1600596","JSON","4","0","9335"
"44194","1600596","TypeScript","45","4","2860"
"44194","1600596","CSS","2","0","184"
"44194","1600596","YAML","2","0","42"
"44194","1600596","Markdown","1","0","27"
"44194","1600596","Ignored","7","0","0"
"34020","1798705","YAML","1","0","31"
"34020","1798705","Markdown","2","0","28"
"34020","1798705","JSON","1","0","18"
"45254","1709643","Java","16","0","256"
"45254","1709643","DOS Batch","1","2","167"
"45254","1709643","XML","1","2","82"
"45254","1709643","Markdown","1","0","3"
"45254","1709643","Properties","1","0","2"
"45254","1709643","Ignored","2","0","0"
"43004","1464819","Apex","1","0","335"
"43004","1464819","Text","1","0","330"
"43004","1464819","JavaScript","6","74","287"
"43004","1464819","Markdown","1","0","56"
"43004","1464819","Ignored","60","0","0"
"43552","1525681","JSON","2","0","2626"
"43552","1525681","JavaScript","6","49","363"
"43552","1525681","HTML","1","3","77"
"43552","1525681","YAML","1","3","36"
"43552","1525681","Markdown","1","0","29"
"43552","1525681","Ignored","2","0","0"
"45338","1713715","Kotlin","446","2440","24494"
"45338","1713715","XML","213","123","15550"
"45338","1713715","Markdown","5","0","400"
"45338","1713715","Groovy","5","36","356"
"45338","1713715","YAML","3","9","117"
"45338","1713715","DOS Batch","1","0","66"
"45338","1713715","JSON","2","0","60"
"45338","1713715","Properties","3","0","33"
"45338","1713715","Ignored","5","0","0"
"44642","1654852","Python","203","2022","25522"
"44642","1654852","C","12","1458","4931"
"44642","1654852","JSON","1","0","2066"
"44642","1654852","Text","1","0","1000"
"44642","1654852","Markdown","10","0","784"
"44642","1654852","YAML","4","18","555"
"44642","1654852","C++","3","61","408"
"44642","1654852","Objective C++","3","61","310"
"44642","1654852","HTML","1","0","109"
"44642","1654852","Shell Script","15","42","99"
"44642","1654852","Assembly","1","0","75"
"44642","1654852","JavaScript","1","0","46"
"44642","1654852","Objective C","1","3","42"
"44642","1654852","Swift","1","2","29"
"44642","1654852","XML","1","0","7"
"44642","1654852","Ignored","53","0","0"
"44640","1654817","ASP.NET","30","0","24337"
"44640","1654817","Shell Script","29","135","773"
"44640","1654817","Makefile","19","0","704"
"44640","1654817","Markdown","19","0","554"
"44640","1654817","YAML","10","12","532"
"44640","1654817","JSON","2","0","116"
"44640","1654817","Text","21","0","107"
"44640","1654817","Spec rules","4","0","41"
"44640","1654817","Ignored","301","0","0"
"36934","1799636","Java","560","15701","32548"
"36934","1799636","XML","20","4","1969"
"36934","1799636","CSS","1","34","548"
"36934","1799636","YAML","11","0","465"
"36934","1799636","Text","1","0","169"
"36934","1799636","DOS Batch","2","2","154"
"36934","1799636","Shell Script","7","12","86"
"36934","1799636","XSL","1","0","27"
"36934","1799636","Properties","2","0","19"
"36934","1799636","Ignored","19","0","0"
"43866","1563758","XML","2","0","105"
"43866","1563758","Java","3","0","54"
"43866","1563758","YAML","1","1","19"
"43866","1563758","Text","1","0","4"
"43866","1563758","Properties","1","0","3"
"43866","1563758","Ignored","4","0","0"
"36983","1793737","C++","18","372","8555"
"36983","1793737","Text","7","0","413"
"36983","1793737","Shell Script","6","33","312"
"36983","1793737","Markdown","6","0","191"
"36983","1793737","YAML","3","9","142"
"36983","1793737","JSON","1","0","131"
"36983","1793737","HTML","1","0","97"
"36983","1793737","Objective C","1","12","42"
"36983","1793737","PowerShell","1","0","11"
"36983","1793737","Ignored","9","0","0"
"29493","1793274","C++","199","8004","52879"
"29493","1793274","C","134","10782","18315"
"29493","1793274","Text","35","0","1261"
"29493","1793274","YAML","4","11","312"
"29493","1793274","HTML","2","0","308"
"29493","1793274","JavaScript","2","2","294"
"29493","1793274","CMake","8","0","287"
"29493","1793274","Markdown","3","0","283"
"29493","1793274","Shell Script","2","55","275"
"29493","1793274","CSS","2","0","160"
"29493","1793274","JSON","2","0","39"
"29493","1793274","Ignored","34","0","0"
"7499","1785470","Java","25","1236","2034"
"7499","1785470","DOS Batch","1","0","76"
"7499","1785470","Groovy","2","21","29"
"7499","1785470","Properties","4","0","7"
"7499","1785470","Markdown","1","0","6"
"7499","1785470","Ignored","8","0","0"
"45115","1698684","Java","34","86","1733"
"45115","1698684","HTML","8","16","804"
"45115","1698684","XML","3","5","231"
"45115","1698684","Markdown","5","0","206"
"45115","1698684","YAML","4","0","133"
"45115","1698684","CSS","1","0","67"
"45115","1698684","SQL","1","0","21"
"45115","1698684","Apex","1","0","9"
"45115","1698684","Shell Script","2","2","4"
"45115","1698684","Ignored","9","0","0"
"45217","1708006","Java","103","31","6356"
"45217","1708006","YAML","2","25","93"
"45217","1708006","DOS Batch","1","0","71"
"45217","1708006","Groovy","2","16","48"
"45217","1708006","Markdown","1","0","22"
"45217","1708006","Shell Script","1","10","10"
"45217","1708006","Properties","1","0","6"
"45217","1708006","Ignored","4","0","0"
"45312","1712594","HTML","36","641","18646"
"45312","1712594","JSON","8","0","11447"
"45312","1712594","TypeScript","67","411","5812"
"45312","1712594","JavaScript","54","46","3191"
"45312","1712594","CSS","4","0","82"
"45312","1712594","Markdown","2","0","46"
"45043","1693285","JSON","2","0","2626"
"45043","1693285","JavaScript","6","49","363"
"45043","1693285","HTML","1","3","77"
"45043","1693285","YAML","1","3","36"
"45043","1693285","Markdown","1","0","29"
"45043","1693285","Ignored","2","0","0"
"31700","1706148","CSS","53","419","10528"
"31700","1706148","PHP","134","217","9301"
"31700","1706148","Sass","56","199","3747"
"31700","1706148","JavaScript","18","662","1448"
"31700","1706148","HTML","19","41","1190"
"31700","1706148","XML","6","0","112"
"31700","1706148","Markdown","3","0","51"
"31700","1706148","JSON","2","0","24"
"31700","1706148","YAML","1","4","17"
"31700","1706148","Ignored","15","0","0"
"45494","1723987","JSON","5","0","31575"
"45494","1723987","TypeScript","116","26","12816"
"45494","1723987","CSS","2","0","5931"
"45494","1723987","HTML","2","26","460"
"45494","1723987","YAML","9","77","411"
"45494","1723987","Sass","3","28","365"
"45494","1723987","Text","2","0","63"
"45494","1723987","Markdown","1","0","29"
"45494","1723987","Properties","1","0","11"
"45494","1723987","Ignored","6","0","0"
"45782","1742404","Fortran","1777","413034","1250482"
"45782","1742404","C","352","20520","70817"
"45782","1742404","C Shell Script","41","1677","10496"
"45782","1742404","Text","24","0","3915"
"45782","1742404","Objective C","44","0","2529"
"45782","1742404","Perl","4","117","1258"
"45782","1742404","HTML","1","0","1134"
"45782","1742404","Makefile","11","0","1131"
"45782","1742404","Markdown","9","0","357"
"45782","1742404","Emacs Lisp","1","24","92"
"45782","1742404","Python","2","2","87"
"45782","1742404","Shell Script","4","25","72"
"45782","1742404","SQL seq","1","0","29"
"45782","1742404","Apex","1","0","13"
"45782","1742404","CSV","1","0","8"
"45782","1742404","Ignored","2670","0","0"
"45968","1756338","JSON","4","0","9335"
"45968","1756338","TypeScript","45","4","2860"
"45968","1756338","CSS","2","0","184"
"45968","1756338","YAML","2","0","42"
"45968","1756338","Markdown","1","0","27"
"45968","1756338","Ignored","7","0","0"
"44803","1672261","C++","1111","108982","568605"
"44803","1672261","C","3814","103867","409061"
"44803","1672261","HTML","212","1084","32785"
"44803","1672261",".Net Project File","23","7","20358"
"44803","1672261","Text","62","0","13136"
"44803","1672261","Assembly","8","1150","3076"
"44803","1672261","XML","30","421","2109"
"44803","1672261",".Net Solution File","24","0","1538"
"44803","1672261","XSL","4","74","1409"
"44803","1672261","C#","14","572","1130"
"44803","1672261","CSS","5","42","995"
"44803","1672261","Pascal","4","255","969"
"44803","1672261","Java","1","187","555"
"44803","1672261","Shell Script","5","79","212"
"44803","1672261","SQL","1","0","136"
"44803","1672261","DOS Batch","9","22","105"
"44803","1672261","RSA-RTE Model","2","0","102"
"44803","1672261",".Net Resource File","1","48","58"
"44803","1672261","PowerShell","1","0","34"
"44803","1672261","NAnt Script","1","0","26"
"44803","1672261","GAMS","1","0","15"
"44803","1672261","ASP.NET","1","0","3"
"44803","1672261","Ignored","2227","0","0"
"44182","1599721","PHP","1","6","19"
"45074","1695784","Java","3298","160322","218771"
"45074","1695784","JavaScript","88","8356","33250"
"45074","1695784","HTML","1325","5213","18024"
"45074","1695784","JSON","3","0","12783"
"45074","1695784","XML","107","1659","11701"
"45074","1695784","Properties","209","0","4154"
"45074","1695784","CSS","49","614","2582"
"45074","1695784","DTD","2","533","1212"
"45074","1695784","Text","67","0","678"
"45074","1695784","Shell Script","3","56","521"
"45074","1695784","Markdown","2","0","248"
"45074","1695784","YAML","2","18","61"
"45074","1695784","XSL","3","18","30"
"45074","1695784","Python","1","17","27"
"45074","1695784","CSV","1","0","17"
"45074","1695784","TMPL","2","0","10"
"45074","1695784","Less","1","0","3"
"45074","1695784","Ignored","232","0","0"
"44593","1646311","Java","23","92","1003"
"44593","1646311","DOS Batch","1","0","68"
"44593","1646311","Markdown","2","0","67"
"44593","1646311","Groovy","2","0","36"
"44593","1646311","XML","3","0","33"
"44593","1646311","Properties","1","0","5"
"44593","1646311","YAML","1","0","5"
"44593","1646311","Ignored","2","0","0"
"46496","1795350","Java","69","222","2558"
"46496","1795350","XML","6","0","241"
"46496","1795350","DOS Batch","2","0","136"
"46496","1795350","Markdown","3","0","81"
"46496","1795350","Groovy","2","0","58"
"46496","1795350","HTML","1","0","49"
"46496","1795350","Properties","8","0","13"
"46496","1795350","Text","2","0","7"
"46496","1795350","Ignored","37","0","0"
"43736","1544330","JSON","4","0","9335"
"43736","1544330","TypeScript","45","4","2860"
"43736","1544330","CSS","2","0","184"
"43736","1544330","YAML","2","0","42"
"43736","1544330","Markdown","1","0","27"
"43736","1544330","Ignored","7","0","0"
"43811","1553826","JSON","4","0","9335"
"43811","1553826","TypeScript","45","4","2860"
"43811","1553826","CSS","2","0","184"
"43811","1553826","YAML","2","0","42"
"43811","1553826","Markdown","1","0","27"
"43811","1553826","Ignored","7","0","0"
"43351","1504712","JSON","31","0","3800135"
"43351","1504712","Text","188","0","31721"
"43351","1504712","TypeScript","104","868","25113"
"43351","1504712","Vue","64","173","13970"
"43351","1504712","CSS","8","30","2104"
"43351","1504712","Python","6","55","1026"
"43351","1504712","HTML","3","2","586"
"43351","1504712","YAML","6","41","128"
"43351","1504712","Markdown","1","0","30"
"43351","1504712","XML","1","0","9"
"43351","1504712","Ignored","19","0","0"
"46350","1783427","Java","1387","41945","97979"
