"project_id","job_id","language","files","comment","code"
"42495","1727726","Lua","7","267","1566"
"42495","1727726","Markdown","16","0","1100"
"42495","1727726","Shell Script","17","129","616"
"42495","1727726","TMPL","3","0","222"
"42495","1727726","XML","6","0","107"
"42495","1727726","Ignored","1640","0","0"
"35675","1728037","C","2","0","12"
"41897","1727616","C#","90","807","7632"
"41897","1727616",".Net Resource File","4","144","3998"
"41897","1727616","Thor Template","2","0","1166"
"41897","1727616",".Net Project File","9","28","736"
"41897","1727616","SQL","3","27","268"
"41897","1727616","ASP.NET","15","3","222"
"41897","1727616","Text","1","0","177"
"41897","1727616",".Net Solution File","5","0","169"
"41897","1727616","Markdown","4","0","51"
"41897","1727616","YAML","1","1","41"
"41897","1727616","PowerShell","2","0","12"
"41897","1727616","Ignored","19","0","0"
"45409","1727889","JSON","20","0","101741"
"45409","1727889","Clojure","272","944","29296"
"45409","1727889","ClojureScript","127","622","21449"
"45409","1727889","Less","33","30","3822"
"45409","1727889","Text","1","0","3659"
"45409","1727889","Markdown","8","0","575"
"45409","1727889","TypeScript","15","47","517"
"45409","1727889","YAML","7","22","503"
"45409","1727889","CSS","2","0","341"
"45409","1727889","Shell Script","15","24","220"
"45409","1727889","JavaScript","3","2","75"
"45409","1727889","HTML","1","20","20"
"45409","1727889","Ignored","197","0","0"
"43930","1568730","JSON","4","0","9335"
"43930","1568730","TypeScript","45","4","2860"
"43930","1568730","CSS","2","0","184"
"43930","1568730","YAML","2","0","42"
"43930","1568730","Markdown","1","0","27"
"43930","1568730","Ignored","7","0","0"
"43946","1569595","JSON","4","0","9335"
"43946","1569595","TypeScript","45","4","2860"
"43946","1569595","CSS","2","0","184"
"43946","1569595","YAML","2","0","42"
"43946","1569595","Markdown","1","0","27"
"43946","1569595","Ignored","7","0","0"
"43017","1462735","JSON","2","0","2626"
"43017","1462735","JavaScript","6","49","363"
"43017","1462735","HTML","1","3","77"
"43017","1462735","YAML","1","3","36"
"43017","1462735","Markdown","1","0","29"
"43017","1462735","Ignored","2","0","0"
"43737","1544348","JSON","4","0","9335"
"43737","1544348","TypeScript","45","4","2860"
"43737","1544348","CSS","2","0","184"
"43737","1544348","YAML","2","0","42"
"43737","1544348","Markdown","1","0","27"
"43737","1544348","Ignored","7","0","0"
"45429","1719506","JSON","4","0","9335"
"45429","1719506","TypeScript","45","4","2860"
"45429","1719506","CSS","2","0","184"
"45429","1719506","YAML","2","0","42"
"45429","1719506","Markdown","1","0","27"
"45429","1719506","Ignored","7","0","0"
"44325","1625747","HTML","3741","136","572466"
"44325","1625747","XML","80","110","439124"
"44325","1625747","C++","1220","46657","189615"
"44325","1625747","C","255","59043","115390"
"44325","1625747","Python","161","6104","27205"
"44325","1625747","Text","77","0","23403"
"44325","1625747","TCL","105","2274","14478"
"44325","1625747","Rust","64","774","10482"
"44325","1625747","Shell Script","45","255","2384"
"44325","1625747","CSS","9","109","810"
"44325","1625747","Objective C","8","0","445"
"44325","1625747","Perl","3","97","423"
"44325","1625747","CMake","18","0","418"
"44325","1625747","Markdown","19","0","372"
"44325","1625747","CSV","1","0","270"
"44325","1625747","JSON","1","0","233"
"44325","1625747","DOS Batch","1","0","1"
"44325","1625747","Ignored","1335","0","0"
"45131","1727643","Python","3559","7759","220566"
"45131","1727643","TypeScript","1765","14165","157912"
"45131","1727643","JSON","67","0","82109"
"45131","1727643","CSV","14","0","62950"
"45131","1727643","HTML","424","137","25657"
"45131","1727643","Sass","297","547","23848"
"45131","1727643","YAML","59","386","7033"
"45131","1727643","JavaScript","46","114","2511"
"45131","1727643","Markdown","41","0","944"
"45131","1727643","Shell Script","38","103","297"
"45131","1727643","Text","41","0","292"
"45131","1727643","Lua","5","87","81"
"45131","1727643","Ignored","44","0","0"
"38995","1727752","Python","30","20","2878"
"38995","1727752","YAML","6","0","94"
"38995","1727752","Markdown","2","0","34"
"38995","1727752","Ignored","6","0","0"
"45368","1715202","JavaScript","940","34648","235512"
"45368","1715202","XML","42","206","166190"
"45368","1715202","C#","837","22790","108428"
"45368","1715202","HTML","747","44","79569"
"45368","1715202",".Net Resource File","87","4028","65003"
"45368","1715202","CSS","290","2788","23842"
"45368","1715202","SQL","10","718","12343"
"45368","1715202",".Net Project File","71","434","10620"
"45368","1715202","ASP.NET","142","135","5953"
"45368","1715202","Text","30","0","5358"
"45368","1715202","JSON","70","0","4600"
"45368","1715202","PowerShell","24","870","3036"
"45368","1715202","Thor Template","4","0","2332"
"45368","1715202",".Net Solution File","40","0","1679"
"45368","1715202","PHP","6","6","1182"
"45368","1715202","YAML","5","1","937"
"45368","1715202","Wix Project File","6","32","254"
"45368","1715202","Markdown","3","0","119"
"45368","1715202","DOS Batch","2","0","8"
"45368","1715202","Ignored","382","0","0"
"32926","1663851","JavaScript","4128","21158","290061"
"32926","1663851","JSON","56","0","262814"
"32926","1663851","Sass","1080","757","52316"
"32926","1663851","TypeScript","645","1162","39426"
"32926","1663851","Markdown","249","0","5878"
"32926","1663851","Terraform","74","11","3858"
"32926","1663851","YAML","22","193","1688"
"32926","1663851","CSS","14","4","997"
"32926","1663851","Shell Script","13","30","343"
"32926","1663851","HTML","5","26","183"
"32926","1663851","Text","4","0","15"
"32926","1663851","Ignored","24","0","0"
"44252","1605551","JSON","4","0","9335"
"44252","1605551","TypeScript","45","4","2860"
"44252","1605551","CSS","2","0","184"
"44252","1605551","YAML","2","0","42"
"44252","1605551","Markdown","1","0","27"
"44252","1605551","Ignored","7","0","0"
"40633","1727991","XML","422","0","68302"
"40633","1727991","C#","526","949","26316"
"40633","1727991","JSON","18","0","5422"
"40633","1727991","Razor C#","12","0","424"
"40633","1727991",".Net Project File","11","0","306"
"40633","1727991","Text","2","0","136"
"40633","1727991",".Net Solution File","1","0","91"
"40633","1727991","PowerShell","1","10","91"
"40633","1727991","YAML","2","0","82"
"40633","1727991","ASP.NET","2","0","71"
"40633","1727991","CSS","1","4","69"
"40633","1727991","Markdown","2","0","63"
"40633","1727991","SQL","1","5","36"
"40633","1727991","DOS Batch","4","2","24"
"40633","1727991","HTML","1","0","10"
"40633","1727991","Ignored","57","0","0"
"39161","1727743","JSON","4","0","16214"
"39161","1727743","C#","172","2380","12612"
"39161","1727743","Python","20","76","2115"
"39161","1727743","CSV","2","0","1422"
"39161","1727743",".Net Project File","8","28","519"
"39161","1727743",".Net Solution File","2","0","143"
"39161","1727743","Text","2","0","141"
"39161","1727743",".Net Resource File","2","96","119"
"39161","1727743","YAML","3","0","79"
"39161","1727743","ASP.NET","7","0","69"
"39161","1727743","PowerShell","2","3","59"
"39161","1727743","Markdown","1","0","50"
"39161","1727743","Shell Script","2","10","28"
"39161","1727743","Ignored","9","0","0"
"42876","1727866","HTML","317","8242","86820"
"42876","1727866","Text","5","0","79771"
"42876","1727866","C#","267","13051","62062"
"42876","1727866",".Net Resource File","66","3168","19125"
"42876","1727866","XML","2","1","16895"
"42876","1727866","JavaScript","6","264","5084"
"42876","1727866","CSS","4","72","4261"
"42876","1727866","JSON","38","0","3028"
"42876","1727866",".Net Project File","7","28","2312"
"42876","1727866","ASP.NET","18","0","671"
"42876","1727866",".Net Solution File","1","0","55"
"42876","1727866","YAML","1","0","13"
"42876","1727866","Markdown","1","0","2"
"42876","1727866","Ignored","34","0","0"
"42897","1727868","Python","514","1874","90916"
"42897","1727868","Clojure","522","490","71603"
"42897","1727868","ClojureScript","448","157","48374"
"42897","1727868","JSON","113","0","26791"
"42897","1727868","YAML","252","394","19012"
"42897","1727868","JavaScript","5","1421","7622"
"42897","1727868","Markdown","77","0","3609"
"42897","1727868","Shell Script","46","216","1509"
"42897","1727868","Text","13","0","611"
"42897","1727868","XML","22","64","609"
"42897","1727868","HTML","5","0","129"
"42897","1727868","TMPL","1","0","66"
"42897","1727868","SQL","1","0","17"
"42897","1727868","Ignored","302","0","0"
"39657","1727545","Python","23","157","1958"
"39657","1727545","Markdown","1","0","6"
"39657","1727545","Text","1","0","5"
"39657","1727545","Ignored","2","0","0"
"39817","1728228","Java","36","30","1892"
"39817","1728228","Terraform","27","39","913"
"39817","1728228","Markdown","16","0","783"
"39817","1728228","XML","6","32","719"
"39817","1728228","XSD","4","54","680"
"39817","1728228","YAML","3","8","167"
"39817","1728228","JSON","2","0","73"
"39817","1728228","Properties","1","0","18"
"39817","1728228","Ignored","4","0","0"
"39033","1728226","Java","132","883","10538"
"39033","1728226","YAML","7","5","1051"
"39033","1728226","XML","1","12","297"
"39033","1728226","Markdown","1","0","193"
"39033","1728226","DOS Batch","1","2","145"
"39033","1728226","JSON","2","0","27"
"39033","1728226","SQL","1","0","13"
"39033","1728226","Shell Script","1","0","10"
"39033","1728226","Properties","1","0","2"
"39033","1728226","Ignored","4","0","0"
"35113","1728043","XML","75","830","574206"
"35113","1728043","C#","1197","5437","126790"
"35113","1728043",".Net Project File","48","168","16073"
"35113","1728043","JSON","26","0","10283"
"35113","1728043","XSD","13","0","6629"
"35113","1728043",".Net Resource File","14","672","1758"
"35113","1728043","ASP.NET","76","0","1498"
"35113","1728043","Markdown","3","0","1042"
"35113","1728043",".Net Solution File","5","0","548"
"35113","1728043","Python","11","212","443"
"35113","1728043","DOS Batch","21","13","378"
"35113","1728043","HTML","2","2","315"
"35113","1728043","Text","4","0","260"
"35113","1728043","Ignored","1776","0","0"
"39454","1727560","TypeScript","155","130","17965"
"39454","1727560","JavaScript","12","91","2841"
"39454","1727560","HTML","2","1","254"
"39454","1727560","YAML","5","1","240"
"39454","1727560","C#","4","10","240"
"39454","1727560","JSON","5","0","184"
"39454","1727560",".Net Solution File","1","0","78"
"39454","1727560","Markdown","2","0","65"
"39454","1727560",".Net Project File","1","3","41"
"39454","1727560","Shell Script","2","2","16"
"39454","1727560","Text","1","0","3"
"39454","1727560","Ignored","3","0","0"
"36983","1727571","C++","18","372","8555"
"36983","1727571","Text","7","0","413"
"36983","1727571","Shell Script","6","33","312"
"36983","1727571","Markdown","6","0","191"
"36983","1727571","YAML","3","9","142"
"36983","1727571","JSON","1","0","131"
"36983","1727571","HTML","1","0","97"
"36983","1727571","Objective C","1","12","42"
"36983","1727571","PowerShell","1","0","11"
"36983","1727571","Ignored","9","0","0"
"35572","1728202","XML","19","0","633"
"35572","1728202","C#","10","4","616"
"35572","1728202",".Net Solution File","1","0","208"
"35572","1728202","YAML","2","1","110"
"35572","1728202","PowerShell","3","5","77"
"35572","1728202",".Net Project File","2","0","73"
"35572","1728202","Text","1","0","35"
"35572","1728202","JSON","1","0","14"
"35572","1728202","ASP.NET","1","0","14"
"35572","1728202","Markdown","1","0","1"
"35572","1728202","Ignored","1","0","0"
"43973","1728058","JSON","21","0","50678"
"43973","1728058","PHP","427","5340","16770"
"43973","1728058","YAML","72","27","10391"
"43973","1728058","JavaScript","21","20","310"
"43973","1728058","Terraform","5","0","101"
"43973","1728058","Markdown","3","0","98"
"43973","1728058","XML","2","4","29"
"43973","1728058","Text","3","0","27"
"43973","1728058","CSS","4","0","1"
"43973","1728058","Ignored","23","0","0"
"32586","1727695","C#","150","78","14680"
"32586","1727695","XML","69","322","2720"
"32586","1727695",".Net Project File","6","36","1237"
"32586","1727695","Markdown","1","0","261"
"32586","1727695","Text","5","0","175"
"32586","1727695",".Net Solution File","1","0","59"
"32586","1727695","YAML","1","0","27"
"32586","1727695","ASP.NET","1","0","14"
"32586","1727695","Ignored","70","0","0"
"44782","1727953","Kotlin","1213","695","82843"
"44782","1727953","JSON","30","0","12796"
"44782","1727953","XML","153","8","10668"
"44782","1727953","YAML","5","7","175"
"44782","1727953","Shell Script","4","50","135"
"44782","1727953","DOS Batch","1","0","68"
"44782","1727953","Markdown","2","0","61"
"44782","1727953","Text","11","0","42"
"44782","1727953","Properties","2","0","34"
"44782","1727953","Ignored","17","0","0"
"38757","1727867","Java","252","1035","11678"
"38757","1727867","YAML","1","1","452"
"38757","1727867","XML","1","9","294"
"38757","1727867","DOS Batch","1","2","145"
"38757","1727867","Markdown","1","0","28"
"38757","1727867","Shell Script","1","0","10"
"38757","1727867","JSON","1","0","7"
"38757","1727867","Properties","1","0","2"
"38757","1727867","Ignored","4","0","0"
"35722","1726847","C","2","0","12"
"43040","1464526","JSON","4","0","9335"
"43040","1464526","TypeScript","45","4","2860"
"43040","1464526","CSS","2","0","184"
"43040","1464526","YAML","2","0","42"
"43040","1464526","Markdown","1","0","27"
"43040","1464526","Ignored","7","0","0"
"39014","1664411","JSON","282","0","859261"
"39014","1664411","JavaScript","4307","22908","351501"
"39014","1664411","Groovy","1763","23478","202984"
"39014","1664411","TypeScript","1077","2692","113830"
"39014","1664411","Scala","450","3721","65628"
"39014","1664411","Sass","1051","663","62354"
"39014","1664411","Python","284","1802","35470"
"39014","1664411","Markdown","308","0","7358"
"39014","1664411","CSV","19","0","6264"
"39014","1664411","YAML","81","314","5194"
"39014","1664411","Java","232","728","4789"
"39014","1664411","Grails","22","0","3445"
"39014","1664411","XML","108","18","1544"
"39014","1664411","Shell Script","36","136","1289"
"39014","1664411","Properties","30","0","1200"
"39014","1664411","Terraform","51","3","652"
"39014","1664411","CSS","6","23","652"
"39014","1664411","Text","27","0","463"
"39014","1664411","HTML","13","14","450"
"39014","1664411","DOS Batch","3","0","277"
"39014","1664411","SQL","1","3","16"
"39014","1664411","Ignored","189","0","0"
"42879","1727554","HTML","103","2678","28100"
"42879","1727554","C#","96","6368","26772"
"42879","1727554",".Net Resource File","36","1728","16456"
"42879","1727554","JavaScript","12","527","10149"
"42879","1727554","CSS","8","144","5297"
"42879","1727554","JSON","76","0","1743"
"42879","1727554",".Net Project File","1","7","672"
"42879","1727554","ASP.NET","3","0","117"
"42879","1727554",".Net Solution File","1","0","25"
"42879","1727554","YAML","1","0","13"
"42879","1727554","Text","3","0","3"
"42879","1727554","Ignored","8","0","0"
"35652","1728011","C","2","0","12"
"38756","1727677","Java","204","809","16278"
"38756","1727677","YAML","4","1","512"
"38756","1727677","XML","1","5","312"
"38756","1727677","DOS Batch","1","2","145"
"38756","1727677","Markdown","1","0","28"
"38756","1727677","Shell Script","1","0","10"
"38756","1727677","JSON","1","0","7"
"38756","1727677","Properties","1","0","2"
"38756","1727677","Ignored","4","0","0"
"38015","1727864","CSV","4","0","176513"
"38015","1727864","Python","1","60","228"
"38015","1727864","Markdown","3","0","27"
"38015","1727864","Ignored","22","0","0"
"7507","1727876","HTML","79","1516","17348"
"7507","1727876","Java","21","807","1480"
"7507","1727876","CSS","1","31","533"
"7507","1727876","DOS Batch","1","0","76"
"7507","1727876","JavaScript","1","0","29"
"7507","1727876","Groovy","2","21","29"
"7507","1727876","Markdown","1","0","6"
"7507","1727876","Properties","1","0","5"
"7507","1727876","Ignored","3","0","0"
"45067","1727899","Python","678","1738","43765"
"45067","1727899","YAML","6","19","1792"
"45067","1727899","Markdown","14","0","287"
"45067","1727899","Text","9","0","148"
"45067","1727899","HTML","3","0","47"
"45067","1727899","Shell Script","1","1","6"
"45067","1727899","Ignored","15","0","0"
"41357","1727513","C#","80","144","15670"
"41357","1727513","XML","23","452","1656"
"41357","1727513",".Net Solution File","1","0","260"
"41357","1727513",".Net Project File","1","0","152"
"41357","1727513","YAML","2","0","110"
"41357","1727513","PowerShell","3","5","77"
"41357","1727513","Text","1","0","35"
"41357","1727513","Markdown","1","0","16"
"41357","1727513","ASP.NET","1","0","14"
"41357","1727513","JSON","1","0","13"
"41357","1727513","Ignored","144","0","0"
"39875","1728205","JavaScript","28","78","1267"
"39875","1728205","YAML","1","0","80"
"39875","1728205","JSON","2","0","41"
"39875","1728205","Markdown","1","0","8"
"39875","1728205","Ignored","2","0","0"
"43319","1727502","XML","4693","276","328191"
"43319","1727502","Apex","951","28823","112488"
"43319","1727502","JavaScript","475","7225","55566"
"43319","1727502","CSS","196","626","6170"
"43319","1727502","HTML","72","301","3680"
"43319","1727502","Markdown","10","0","123"
"43319","1727502","PowerShell","3","20","30"
"43319","1727502","JSON","2","0","16"
"43319","1727502","Ignored","572","0","0"
"38474","1727748","TypeScript","168","168","15963"
"38474","1727748","JavaScript","12","124","2546"
"38474","1727748","HTML","2","1","254"
"38474","1727748","YAML","5","1","242"
"38474","1727748","C#","4","10","241"
"38474","1727748","JSON","5","0","180"
"38474","1727748",".Net Solution File","1","0","78"
"38474","1727748","Markdown","2","0","65"
"38474","1727748",".Net Project File","1","3","44"
"38474","1727748","Shell Script","2","2","16"
"38474","1727748","Text","1","0","3"
"38474","1727748","Ignored","3","0","0"
"39083","1603590","Swift","1361","3767","69160"
"39083","1603590","JSON","222","0","3778"
"39083","1603590","Markdown","10","0","427"
"39083","1603590","Shell Script","13","123","289"
"39083","1603590","Text","24","0","228"
"39083","1603590","YAML","7","7","175"
"39083","1603590","Perl","1","32","129"
"39083","1603590","C","7","56","57"
"39083","1603590","Ignored","100","0","0"
"16085","1727860","C#","3891","14124","354362"
"16085","1727860","XML","25","0","193761"
"16085","1727860","C","274","21730","79638"
"16085","1727860","JavaScript","37","14175","41528"
"16085","1727860","CSS","7","67","11976"
"16085","1727860",".Net Project File","30","63","10389"
"16085","1727860","PowerShell","15","840","1691"
"16085","1727860","HTML","4","1","1379"
"16085","1727860","Text","31","0","1156"
"16085","1727860","ASP.NET","31","1","1084"
"16085","1727860","Razor C#","11","0","840"
"16085","1727860","Markdown","3","0","598"
"16085","1727860",".Net Resource File","8","384","497"
"16085","1727860",".Net Solution File","1","0","495"
"16085","1727860","C++","2","17","244"
"16085","1727860","JSON","2","0","16"
"16085","1727860","DOS Batch","1","0","5"
"16085","1727860","Ignored","491","0","0"
"44865","1728182","PHP","734","3822","40488"
"44865","1728182","JSON","4","0","18195"
"44865","1728182","Markdown","11","0","4742"
"44865","1728182","JavaScript","6","19","180"
"44865","1728182","YAML","4","6","168"
"44865","1728182","XML","3","0","45"
"44865","1728182","Text","1","0","41"
"44865","1728182","Shell Script","2","3","19"
"44865","1728182","CSS","1","16","1"
"44865","1728182","Ignored","15","0","0"
"26438","1726102","PHP","407","5819","20191"
"26438","1726102","JSON","18","0","1279"
"26438","1726102","Vue","21","5","1220"
"26438","1726102","YAML","3","58","406"
"26438","1726102","Sass","3","1","378"
"26438","1726102","XML","4","3","197"
"26438","1726102","JavaScript","10","34","90"
"26438","1726102","Markdown","3","0","45"
"26438","1726102","CSS","6","75","22"
"26438","1726102","Shell Script","1","14","7"
"26438","1726102","Text","1","0","2"
"26438","1726102","Ignored","28","0","0"
"35668","1726301","C","2","0","12"
"35743","1723278","C","2","0","12"
"36473","1515286","XML","6337","3207","23803674"
"36473","1515286","XSD","6926","42592","10293087"
"36473","1515286","C#","9242","737452","6583392"
"36473","1515286","Java","5035","620434","541170"
"36473","1515286","SQL","784","14426","306096"
"36473","1515286","JavaScript","540","75149","303306"
"36473","1515286","Text","1358","0","192236"
"36473","1515286","Maven POM","826","12589","175784"
"36473","1515286",".Net Resource File","659","30905","154328"
"36473","1515286","ASP.NET","1346","11904","146963"
"36473","1515286",".Net Project File","842","5030","110343"
"36473","1515286","HTML","319","1152","72880"
"36473","1515286","CSS","175","2089","62984"
"36473","1515286","JSON","95","0","21991"
"36473","1515286","PHP","216","2852","21665"
"36473","1515286",".Net Solution File","89","0","14731"
"36473","1515286","Razor C#","174","0","8729"
"36473","1515286","PowerShell","107","4267","8003"
"36473","1515286","Apex","36","0","7351"
"36473","1515286","Markdown","77","0","7045"
"36473","1515286","C","38","362","3846"
"36473","1515286","JavaServer Pages","41","21","3760"
"36473","1515286","CSV","4","0","3328"
"36473","1515286","Thor Template","4","0","2332"
"36473","1515286","DOS Batch","177","133","1744"
"36473","1515286","Properties","79","0","1636"
"36473","1515286","VB","48","528","1514"
"36473","1515286","YAML","81","69","1332"
"36473","1515286","Pascal","48","2108","858"
"36473","1515286","Ruby","30","93","748"
"36473","1515286","C++","2","8","696"
"36473","1515286","Embedded Ruby","18","0","411"
"36473","1515286","XSLT","1","2","202"
"36473","1515286","Shell Script","8","96","48"
"36473","1515286","Rake","2","0","17"
"36473","1515286","Ignored","16613","0","0"
"31937","1638944","Java","26","12","1939"
"31937","1638944","YAML","2","0","171"
"31937","1638944","DOS Batch","1","0","78"
"31937","1638944","Groovy","2","1","54"
"31937","1638944","Scala","1","0","36"
"31937","1638944","Properties","2","0","31"
"31937","1638944","Markdown","2","0","10"
"31937","1638944","Shell Script","1","1","3"
"31937","1638944","ASP.NET","1","0","3"
"31937","1638944","Ignored","3","0","0"
"32590","1663616","Ruby","2683","8471","117375"
"32590","1663616","Embedded Ruby","1570","6969","114602"
"32590","1663616","TypeScript","567","1274","73290"
"32590","1663616","JSON","90","0","59041"
"32590","1663616","YAML","103","502","22418"
"32590","1663616","Kotlin","223","1031","18767"
"32590","1663616","XML","148","37","9102"
"32590","1663616","Rake","96","318","7030"
"32590","1663616","Markdown","35","0","1268"
"32590","1663616","HTML","15","14","861"
"32590","1663616","Text","12","0","797"
"32590","1663616","Terraform","20","231","529"
"32590","1663616","CSS","6","64","517"
"32590","1663616","JavaScript","24","54","383"
"32590","1663616","Groovy","6","103","347"
"32590","1663616","DOS Batch","4","0","251"
"32590","1663616","Java","4","58","160"
"32590","1663616","Properties","8","0","96"
"32590","1663616","Android AIDL","3","219","56"
"32590","1663616","Objective C","2","6","56"
"32590","1663616","Objective C++","1","7","46"
"32590","1663616","Shell Script","4","12","41"
"32590","1663616","Sass","1","0","10"
"32590","1663616","C","2","3","4"
"32590","1663616","Encoding","3","0","3"
"32590","1663616","Swift","1","7","1"
"32590","1663616","Ignored","330","0","0"
"28921","1723163","JSON","2","0","29858"
"28921","1723163","HTML","7","2","13799"
"28921","1723163","JavaScript","280","6350","12693"
"28921","1723163","Sass","13","23","348"
"28921","1723163","Markdown","2","0","81"
"28921","1723163","YAML","1","0","31"
"28921","1723163","CSS","1","0","29"
"28921","1723163","Ignored","5","0","0"
"34358","1727908","TypeScript","610","633","49230"
"34358","1727908","JSON","7","0","703"
"34358","1727908","YAML","6","6","655"
"34358","1727908","Markdown","6","0","267"
"34358","1727908","JavaScript","7","18","137"
"34358","1727908","CSS","1","0","1"
"34358","1727908","Ignored","2","0","0"
"43781","1549920","JSON","4","0","9335"
"43781","1549920","TypeScript","45","4","2860"
"43781","1549920","CSS","2","0","184"
"43781","1549920","YAML","2","0","42"
"43781","1549920","Markdown","1","0","27"
"43781","1549920","Ignored","7","0","0"
"43642","1537468","JSON","2","0","2626"
"43642","1537468","JavaScript","6","49","363"
"43642","1537468","HTML","1","3","77"
"43642","1537468","YAML","1","3","36"
"43642","1537468","Markdown","1","0","29"
"43642","1537468","Ignored","2","0","0"
"43809","1553812","JSON","2","0","2626"
"43809","1553812","JavaScript","6","49","363"
"43809","1553812","HTML","1","3","77"
"43809","1553812","YAML","1","3","36"
"43809","1553812","Markdown","1","0","29"
"43809","1553812","Ignored","2","0","0"
"45266","1710360","JSON","2","0","2626"
"45266","1710360","JavaScript","6","49","363"
"45266","1710360","HTML","1","3","77"
"45266","1710360","YAML","1","3","36"
"45266","1710360","Markdown","1","0","29"
"45266","1710360","Ignored","2","0","0"
"35485","1728691","JSON","1180","0","273381"
"35485","1728691","Elixir","2271","3010","171975"
"35485","1728691","PHP","2201","25135","169281"
"35485","1728691","Rust","830","2147","97951"
"35485","1728691","SQL","157","1160","52585"
"35485","1728691","YAML","621","610","29256"
"35485","1728691","Markdown","167","0","16941"
"35485","1728691","XML","13","60","9328"
"35485","1728691","CSV","6","0","7251"
"35485","1728691","JavaScript","67","1109","4453"
"35485","1728691","TypeScript","40","214","2771"
"35485","1728691","HTML","36","34","2677"
"35485","1728691","Shell Script","56","243","1605"
"35485","1728691","Python","8","5","233"
"35485","1728691","Elm","2","1","138"
"35485","1728691","Text","8","0","51"
"35485","1728691","Ruby","1","0","18"
"35485","1728691","Ignored","820","0","0"
"41362","1506451","JSON","33","0","43079"
"41362","1506451","TypeScript","589","1987","40072"
"41362","1506451","Sass","168","135","14194"
"41362","1506451","HTML","210","94","13149"
"41362","1506451","YAML","9","13","487"
"41362","1506451","JavaScript","3","4","79"
"41362","1506451","Markdown","1","0","33"
"41362","1506451","Shell Script","1","1","11"
"41362","1506451","Ignored","3","0","0"
"31834","1712835","PHP","2384","61378","245188"
"31834","1712835","Vue","458","2324","121937"
"31834","1712835","JavaScript","518","14028","119379"
"31834","1712835","XML","6","2","44433"
"31834","1712835","JSON","13","0","34810"
"31834","1712835","CSS","61","580","15170"
"31834","1712835","Sass","21","40","2591"
"31834","1712835","Markdown","14","0","2167"
"31834","1712835","HTML","2","15","424"
"31834","1712835","YAML","6","7","345"
"31834","1712835","ASP.NET","1","0","23"
"31834","1712835","Properties","2","0","18"
"31834","1712835","Perl","1","0","16"
"31834","1712835","Shell Script","2","8","14"
"31834","1712835","Text","2","0","4"
"31834","1712835","Ignored","10","0","0"
"28648","1712419","PHP","2203","26372","173563"
"28648","1712419","JSON","583","0","81874"
"28648","1712419","Elixir","1165","1369","73027"
"28648","1712419","Elm","1158","5922","63264"
"28648","1712419","Sass","627","2188","51408"
"28648","1712419","SQL","14","616","28491"
"28648","1712419","CSV","6","0","28021"
"28648","1712419","YAML","631","163","26216"
"28648","1712419","JavaScript","289","3346","17441"
"28648","1712419","XML","56","60","12139"
"28648","1712419","CoffeeScript","91","107","4059"
"28648","1712419","HTML","3","0","3167"
"28648","1712419","Markdown","79","0","2891"
"28648","1712419","Shell Script","64","143","1718"
"28648","1712419","CSS","4","36","650"
"28648","1712419","Python","11","2","322"
"28648","1712419","TypeScript","1","34","54"
"28648","1712419","Text","4","0","45"
"28648","1712419","Ruby","1","0","18"
"28648","1712419","Ignored","532","0","0"
"38111","1506023","TypeScript","782","502","35721"
"38111","1506023","C#","1005","938","31183"
"38111","1506023","JSON","40","0","30280"
"38111","1506023","Sass","200","4","7208"
"38111","1506023","HTML","236","0","6451"
"38111","1506023","YAML","36","25","1696"
"38111","1506023",".Net Project File","37","0","1396"
"38111","1506023","SQL","46","6","1213"
"38111","1506023","Markdown","11","0","463"
"38111","1506023",".Net Solution File","5","0","392"
"38111","1506023","PowerShell","7","4","187"
"38111","1506023","XML","17","0","131"
"38111","1506023","ASP.NET","5","0","80"
"38111","1506023","JavaScript","1","2","42"
"38111","1506023","Ignored","145","0","0"
"37074","1728259","Java","89","1398","6363"
"37074","1728259","XML","7","1","249"
"37074","1728259","YAML","3","36","189"
"37074","1728259","Shell Script","3","15","166"
"37074","1728259","Markdown","1","0","56"
"37074","1728259","JSON","1","0","6"
"37074","1728259","Ignored","4","0","0"
"43407","1509332","JSON","4","0","9335"
"43407","1509332","TypeScript","45","4","2860"
"43407","1509332","CSS","2","0","184"
"43407","1509332","YAML","2","0","42"
"43407","1509332","Markdown","1","0","27"
"43407","1509332","Ignored","7","0","0"
"45482","1723028","JSON","4","0","9335"
"45482","1723028","TypeScript","45","4","2860"
"45482","1723028","CSS","2","0","184"
"45482","1723028","YAML","2","0","42"
"45482","1723028","Markdown","1","0","27"
"45482","1723028","Ignored","7","0","0"
"31941","1642546","Java","59","156","7209"
"31941","1642546","XSD","1","2","1593"
"31941","1642546","Groovy","2","0","92"
"31941","1642546","DOS Batch","1","0","78"
"31941","1642546","Markdown","1","0","23"
"31941","1642546","Properties","2","0","10"
"31941","1642546","Shell Script","1","1","2"
"31941","1642546","Ignored","5","0","0"
"38877","1728329","JavaScript","4347","11602","521165"
"38877","1728329","JSON","56","0","181945"
"38877","1728329","HTML","92","147","4293"
"38877","1728329","Sass","52","198","3432"
"38877","1728329","CSS","64","8","1891"
"38877","1728329","YAML","26","22","702"
"38877","1728329","Markdown","12","0","345"
"38877","1728329","XML","8","0","107"
"38877","1728329","Text","3","0","19"
"38877","1728329","Shell Script","1","1","4"
"38877","1728329","Ignored","51","0","0"
"39358","1728688","Python","8","0","931"
